Date,Country,HomeCountry,Home,AwayCountry,Away,HomeGoals,AwayGoals,HomeExGoals,AwayExGoals,HFA,EloChange,HomeElo,AwayElo,HomeTilt,AwayTilt,HomeRank,AwayRank,day_name,period,day_type,stadium,NACGoals,NACExGoals,OppGoals,OppExGoals,stint_id,coach,start_date,end_date
1997-09-08,NED,NED,Maastricht,NED,Breda,0,1,1.36942327023,1.41706085205,83.8387527466,-7.19161224365,1385.70788574,1492.56408691,1.03788399696,1.12739503384,,,Monday,uit,uit,uit,1,1.41706085205,0,1.36942327023,30,Herbert Neumann,1997-07-01,1998-10-08
1996-01-16,NED,NED,PSV,NED,Breda,4,1,2.66030168533,0.875264167786,77.1501159668,3.4997344017,1781.06860352,1561.84228516,1.23657381535,1.09413874149,16.0,,Tuesday,uit,uit,uit,1,0.875264167786,4,2.66030168533,31,Wim Rijsbergen,1995-07-01,1997-06-30
2005-03-12,NED,NED,Breda,NED,Vitesse,1,2,1.51048219204,1.17948508263,76.9791107178,-9.48992729187,1507.0144043,1526.82226562,1.10212945938,1.0287052393,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,1,1.51048219204,2,1.17948508263,26,Ton Lokhoff,2003-07-01,2005-12-30
2001-02-18,NED,NED,Breda,NED,PSV,1,2,0.869502425194,2.33953070641,88.3810806274,-2.57564997673,1426.42089844,1765.6583252,1.02201449871,1.05823540688,,23.0,Sunday,sunday_rat,sunday,rat_verlegh,1,0.869502425194,2,2.33953070641,27,Henk ten Cate,2000-07-01,2003-06-30
1996-10-20,NED,NED,Vitesse,NED,Breda,3,0,1.58376598358,0.978028059006,75.5131530762,8.99300670624,1610.22570801,1571.42932129,0.958869576454,1.11605548859,,,Sunday,uit,uit,uit,0,0.978028059006,3,1.58376598358,31,Wim Rijsbergen,1995-07-01,1997-06-30
2004-02-07,NED,NED,Heerenveen,NED,Breda,3,4,1.60867857933,0.976582467556,92.2216644287,-11.4839067459,1573.5447998,1535.00622559,1.03811454773,0.993805408478,,,Saturday,uit,uit,uit,4,0.976582467556,3,1.60867857933,26,Ton Lokhoff,2003-07-01,2005-12-30
2017-11-25,NED,NED,Heracles,NED,Breda,2,1,1.95716261864,0.977520763874,59.3024673462,3.72834801674,1390.29882812,1265.03637695,1.17594432831,1.00889670849,,,Saturday,uit,uit,uit,1,0.977520763874,2,1.95716261864,13,Stijn Vreven,2017-01-01,2018-06-30
1975-11-30,NED,NED,Twente,NED,Breda,3,0,2.53858327866,0.632273137569,121.686096191,2.31374144554,1748.09240723,1491.42370605,0.889720976353,0.971316635609,23.0,,Sunday,uit,uit,uit,0,0.632273137569,3,2.53858327866,44,Bob Maaskant,1975-07-01,1977-06-30
1975-04-13,NED,NED,Breda,NED,Roda,2,1,1.56755375862,1.069627285,120.726654053,6.0836853981,1441.88818359,1491.00891113,1.02847886086,1.04234135151,,,Sunday,pre_avondje,sunday,beatrix_straat,2,1.56755375862,1,1.069627285,45,Jo Jansen,1974-11-29,1975-06-30
1961-09-03,NED,NED,Sparta Rotterdam,NED,Breda,3,3,2.17457580566,1.1894453764,68.0423660278,-3.97551965714,1290.61547852,1212.47851562,1.03548538685,1.04480516911,,,Sunday,uit,uit,uit,3,1.1894453764,3,2.17457580566,50,Siem Plooijer,1961-07-01,1966-06-30
2018-08-12,NED,NED,Alkmaar,NED,Breda,5,0,2.31372594833,0.834223508835,64.2866821289,5.44240760803,1517.47741699,1314.62219238,1.19917881489,0.98499250412,,,Sunday,uit,uit,uit,0,0.834223508835,5,2.31372594833,12,Mitchell van der Gaag,2018-07-01,2019-03-18
1981-09-26,NED,NED,Twente,NED,Breda,0,1,2.03696775436,0.908402681351,108.792167664,-12.8399686813,1604.47741699,1514.35253906,1.10805344582,1.06633150578,91.0,,Saturday,uit,uit,uit,1,0.908402681351,0,2.03696775436,42,Jo Jansen,1979-01-22,1983-06-30
2002-08-31,NED,NED,Breda,NED,Nijmegen,0,0,1.75858139992,0.962894141674,103.030250549,-4.38300561905,1559.84924316,1499.5411377,1.01969563961,1.00709581375,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,0,1.75858139992,0,0.962894141674,27,Henk ten Cate,2000-07-01,2003-06-30
2012-11-09,NED,NED,Breda,NED,Groningen,0,1,1.65123462677,1.11691641808,81.8279037476,-10.6392745972,1431.62597656,1407.83312988,1.05121135712,1.11005377769,,,Friday,weekday_rat,weekday,rat_verlegh,0,1.65123462677,1,1.11691641808,18,Adrie Bogers,2012-10-23,2012-11-21
1995-03-12,NED,NED,Dordrecht,NED,Breda,2,5,1.20364356041,1.48359298706,91.624382019,-10.7023172379,1330.13671875,1486.23974609,0.978793382645,1.13184678555,,,Sunday,uit,uit,uit,5,1.48359298706,2,1.20364356041,32,Ronald Spelbos,1993-01-01,1995-06-30
1961-10-15,NED,NED,Volendam,NED,Breda,3,1,1.63236320019,1.83812868595,68.3346405029,12.0798301697,1152.57214355,1261.62890625,1.0407422781,1.03476381302,,,Sunday,uit,uit,uit,1,1.83812868595,3,1.63236320019,50,Siem Plooijer,1961-07-01,1966-06-30
1962-01-28,NED,NED,Breda,NED,Sparta Rotterdam,3,2,1.7351487875,1.47429394722,65.232093811,6.8306016922,1235.46166992,1268.01196289,1.02337372303,1.00949239731,,,Sunday,pre_avondje,sunday,beatrix_straat,3,1.7351487875,2,1.47429394722,50,Siem Plooijer,1961-07-01,1966-06-30
1994-09-24,NED,NED,Breda,NED,Roda,2,4,1.52521681786,1.26557719707,84.1526260376,-12.3265094757,1469.09338379,1515.19726562,1.13789463043,1.0812779665,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,2,1.52521681786,4,1.26557719707,32,Ronald Spelbos,1993-01-01,1995-06-30
1968-10-06,NED,NED,Breda,NED,Twente,0,0,1.48509919643,1.46535813808,101.932052612,0.259683638811,1363.15612793,1474.11254883,0.884266614914,1.15943562984,,,Sunday,pre_avondje,sunday,beatrix_straat,0,1.48509919643,0,1.46535813808,48,Leo Canjels,1968-04-09,1971-06-30
2010-05-02,NED,NED,Breda,NED,Twente,0,2,0.985205948353,1.46240508556,91.3642501831,-7.69524049759,1470.60632324,1668.19274902,1.04827439785,0.878180444241,,66.0,Sunday,sunday_rat,sunday,rat_verlegh,0,0.985205948353,2,1.46240508556,21,Robert Maaskant,2008-07-01,2010-08-20
1993-09-12,NED,NED,Volendam,NED,Breda,1,3,1.7198754549,0.854579150677,74.043182373,-17.2568893433,1491.09960938,1398.37097168,1.02980828285,1.02073681355,,,Sunday,uit,uit,uit,3,0.854579150677,1,1.7198754549,32,Ronald Spelbos,1993-01-01,1995-06-30
2015-04-25,NED,NED,Breda,NED,Heracles,1,3,1.50672781467,1.1670153141,77.6460800171,-13.34907341,1350.57189941,1365.57519531,0.970107913017,1.18124365807,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,1,1.50672781467,3,1.1670153141,15,Robert Maaskant,2015-01-02,2015-10-06
1962-10-21,NED,NED,Feyenoord,NED,Breda,1,1,2.38995623589,1.03088915348,79.8251342773,-5.79250335693,1450.38415527,1300.43847656,1.01396393776,0.981201708317,,,Sunday,uit,uit,uit,1,1.03088915348,1,2.38995623589,50,Siem Plooijer,1961-07-01,1966-06-30
2025-04-12,NED,NED,Breda,NED,Go Ahead Eagles,1,1,1.11830031872,1.58152079582,59.4682617188,2.83155536652,1367.25390625,1527.8638916,0.982875049114,1.07025945187,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,1,1.11830031872,1,1.58152079582,0,Carl Hoefkens,2024-07-01,2028-12-31
2001-08-21,NED,NED,Breda,NED,Twente,3,3,1.36152899265,0.989249110222,88.1144943237,-2.1463944912,1470.08154297,1482.44482422,0.874552667141,1.00790679455,,,Tuesday,weekday_rat,weekday,rat_verlegh,3,1.36152899265,3,0.989249110222,27,Henk ten Cate,2000-07-01,2003-06-30
2013-10-05,NED,NED,Breda,NED,Heracles,2,1,1.69703900814,1.15835344791,85.5190582275,5.5979385376,1419.38342285,1410.5411377,0.992683827877,1.25296711922,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,2,1.69703900814,1,1.15835344791,17,Nebojsa Gudelj,2012-11-21,2014-10-13
1971-05-09,NED,NED,Utrecht,NED,Breda,0,0,1.91390812397,1.11375296116,112.28881073,-3.13048887253,1457.55419922,1457.30102539,1.15298187733,1.09550702572,,,Sunday,uit,uit,uit,0,1.11375296116,0,1.91390812397,48,Leo Canjels,1968-04-09,1971-06-30
1968-12-22,NED,NED,Breda,NED,Nijmegen,2,0,1.29677534103,1.0026538372,110.683151245,9.90549945831,1330.39990234,1397.11096191,0.873638510704,0.851497530937,,,Sunday,pre_avondje,sunday,beatrix_straat,2,1.29677534103,0,1.0026538372,48,Leo Canjels,1968-04-09,1971-06-30
1979-03-25,NED,NED,Nijmegen,NED,Breda,0,0,1.43475985527,0.950818777084,115.763267517,-2.34259724617,1454.20715332,1487.04040527,0.974796116352,0.946418166161,,,Sunday,uit,uit,uit,0,0.950818777084,0,1.43475985527,42,Jo Jansen,1979-01-22,1983-06-30
2014-03-16,NED,NED,Breda,NED,Ajax,0,0,0.925035595894,1.83501243591,86.7208557129,4.82477712631,1417.57312012,1687.11767578,1.02071297169,0.978382527828,,51.0,Sunday,sunday_rat,sunday,rat_verlegh,0,0.925035595894,0,1.83501243591,17,Nebojsa Gudelj,2012-11-21,2014-10-13
1976-10-23,NED,NED,Breda,NED,Twente,3,1,1.24517822266,1.23815631866,118.184036255,12.069111824,1493.3572998,1630.25915527,0.988516926765,0.918180704117,,69.0,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,3,1.24517822266,1,1.23815631866,44,Bob Maaskant,1975-07-01,1977-06-30
2005-08-27,NED,NED,Sparta Rotterdam,NED,Breda,1,0,1.30654489994,1.35400831699,76.7917327881,8.48844623566,1367.41137695,1464.86499023,0.99920964241,1.09088134766,,,Saturday,uit,uit,uit,0,1.35400831699,1,1.30654489994,25,Mark Schenning,2005-07-01,2006-06-30
1997-05-12,NED,NED,Roda,NED,Breda,2,1,1.92421066761,0.978976249695,79.1275253296,4.18152713776,1619.26831055,1539.57629395,1.06243872643,1.13279294968,92.0,,Monday,uit,uit,uit,1,0.978976249695,2,1.92421066761,31,Wim Rijsbergen,1995-07-01,1997-06-30
1963-06-09,NED,NED,De Volewijckers,NED,Breda,4,1,1.22636568546,2.43318629265,67.9639129639,20.6777153015,1136.3067627,1369.0859375,1.22377026081,1.02198302746,,,Sunday,uit,uit,uit,1,2.43318629265,4,1.22636568546,50,Siem Plooijer,1961-07-01,1966-06-30
1973-02-04,NED,NED,Nijmegen,NED,Breda,0,2,1.78428447247,0.746279716492,111.274261475,-18.4742488861,1528.7824707,1440.20300293,0.91011095047,1.01970040798,,,Sunday,uit,uit,uit,2,0.746279716492,0,1.78428447247,47,Ben Peeters,1971-07-01,1973-05-01
2007-03-03,NED,NED,Groningen,NED,Breda,3,1,1.58479487896,1.09075665474,91.7666702271,7.72794151306,1508.0534668,1494.19506836,1.07459402084,1.09231674671,,,Saturday,uit,uit,uit,1,1.09075665474,3,1.58479487896,22,Ernie Brandts,2006-07-01,2008-06-30
2011-10-21,NED,NED,De Graafschap,NED,Breda,3,1,1.37089431286,1.14840424061,105.2629776,10.0177249908,1393.09997559,1460.41516113,0.940537333488,1.0834133625,,,Friday,uit,uit,uit,1,1.14840424061,3,1.37089431286,19,John Karelse,2011-07-01,2012-10-23
2002-10-05,NED,NED,Breda,NED,PSV,2,2,1.11270534992,1.50942325592,103.19934082,2.39994120598,1563.2902832,1751.53063965,0.995141386986,1.00123524666,,30.0,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,2,1.11270534992,2,1.50942325592,27,Henk ten Cate,2000-07-01,2003-06-30
1972-04-23,NED,NED,Breda,NED,PSV,0,2,1.2432769537,1.64212155342,106.233718872,-8.34709453583,1431.25634766,1607.98657227,1.11373031139,0.900417625904,,89.0,Sunday,pre_avondje,sunday,beatrix_straat,0,1.2432769537,2,1.64212155342,47,Ben Peeters,1971-07-01,1973-05-01
1975-05-11,NED,NED,Breda,NED,Haarlem,3,1,1.65354287624,0.932646453381,121.422279358,7.22005414963,1481.390625,1486.29699707,1.03272914886,1.02474844456,,,Sunday,pre_avondje,sunday,beatrix_straat,3,1.65354287624,1,0.932646453381,45,Jo Jansen,1974-11-29,1975-06-30
2011-09-11,NED,NED,Breda,NED,Feyenoord,1,3,1.33797800541,1.32834374905,106.851867676,-10.8728723526,1438.23950195,1551.71789551,1.07355058193,1.05748963356,,,Sunday,sunday_rat,sunday,rat_verlegh,1,1.33797800541,3,1.32834374905,19,John Karelse,2011-07-01,2012-10-23
2002-03-30,NED,NED,Breda,NED,De Graafschap,1,0,2.09703969955,0.874137103558,99.6446304321,3.13399386406,1552.27087402,1432.94299316,1.03348660469,1.06479179859,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,1,2.09703969955,0,0.874137103558,27,Henk ten Cate,2000-07-01,2003-06-30
1971-11-14,NED,NED,PSV,NED,Breda,2,2,2.45474171638,0.773963630199,105.23298645,-6.92768239975,1673.73083496,1482.51123047,0.940734446049,1.06529724598,54.0,,Sunday,uit,uit,uit,2,0.773963630199,2,2.45474171638,47,Ben Peeters,1971-07-01,1973-05-01
1965-03-14,NED,NED,Breda,NED,Heracles,0,0,1.7639336586,1.26950752735,63.4098243713,-1.82865107059,1356.25061035,1355.40380859,1.00837445259,1.01568055153,,,Sunday,pre_avondje,sunday,beatrix_straat,0,1.7639336586,0,1.26950752735,50,Siem Plooijer,1961-07-01,1966-06-30
2013-02-24,NED,NED,Alkmaar,NED,Breda,0,1,1.80019438267,0.923231959343,79.9170608521,-12.3239145279,1507.81091309,1413.76428223,1.05340385437,1.02974188328,,,Sunday,uit,uit,uit,1,0.923231959343,0,1.80019438267,17,Nebojsa Gudelj,2012-11-21,2014-10-13
2003-11-08,NED,NED,Breda,NED,Alkmaar,1,2,1.54353559017,1.08518505096,98.1881484985,-10.0613222122,1550.79748535,1564.06005859,0.929944396019,1.13671469688,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,1,1.54353559017,2,1.08518505096,26,Ton Lokhoff,2003-07-01,2005-12-30
1970-04-30,NED,NED,Twente,NED,Breda,7,0,2.08253216743,0.871823430061,104.713989258,8.33741188049,1573.98913574,1462.81091309,1.06913471222,0.972661018372,,,Thursday,uit,uit,uit,0,0.871823430061,7,2.08253216743,48,Leo Canjels,1968-04-09,1971-06-30
1967-04-30,NED,NED,Breda,NED,Willem II,1,0,2.02479887009,0.906594634056,90.3413009644,3.42771935463,1346.08813477,1238.90576172,0.94510781765,1.02186572552,,,Sunday,pre_avondje,sunday,beatrix_straat,1,2.02479887009,0,0.906594634056,49,Bob Janse,1966-07-01,1968-04-09
1967-03-05,NED,NED,Breda,NED,Twente,2,0,1.63037931919,1.13580918312,87.3324432373,8.39173984528,1334.5411377,1346.62207031,0.952677965164,1.01657068729,,,Sunday,pre_avondje,sunday,beatrix_straat,2,1.63037931919,0,1.13580918312,49,Bob Janse,1966-07-01,1968-04-09
1983-03-19,NED,NED,Breda,NED,PSV,1,5,1.00764012337,2.06855797768,100.76889801,-7.42979860306,1401.11645508,1678.9362793,1.00517630577,1.01362979412,,35.0,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,1,1.00764012337,5,2.06855797768,42,Jo Jansen,1979-01-22,1983-06-30
2008-02-06,NED,NED,Sparta Rotterdam,NED,Breda,0,1,1.3266711235,1.36334896088,86.494102478,-7.32210683823,1389.85412598,1495.97595215,1.14336025715,1.01342940331,,,Wednesday,uit,uit,uit,1,1.36334896088,0,1.3266711235,22,Ernie Brandts,2006-07-01,2008-06-30
2004-09-12,NED,NED,Groningen,NED,Breda,2,3,1.26792502403,1.26094222069,94.0487594604,-7.63340616226,1446.98779297,1553.63964844,0.893768548965,1.12615513802,,,Sunday,uit,uit,uit,3,1.26094222069,2,1.26792502403,26,Ton Lokhoff,2003-07-01,2005-12-30
1973-09-02,NED,NED,Breda,NED,Utrecht,2,4,1.32685768604,1.51938259602,106.691131592,-9.39331626892,1397.01782227,1542.91931152,0.970065176487,1.10055541992,,,Sunday,pre_avondje,sunday,beatrix_straat,2,1.32685768604,4,1.51938259602,46,Henk Wullems,1973-05-02,1974-11-28
1969-05-11,NED,NED,Den Haag,NED,Breda,1,1,1.8337802887,0.77288711071,115.236213684,-5.52525758743,1521.50585938,1420.63378906,0.854872465134,0.975669443607,,,Sunday,uit,uit,uit,1,0.77288711071,1,1.8337802887,48,Leo Canjels,1968-04-09,1971-06-30
1995-02-05,NED,NED,Ajax,NED,Breda,3,1,3.14549612999,0.681250452995,93.6266860962,1.33838605881,1818.05224609,1482.41943359,1.02346980572,1.13590085506,11.0,,Sunday,uit,uit,uit,1,0.681250452995,3,3.14549612999,32,Ronald Spelbos,1993-01-01,1995-06-30
1976-05-08,NED,NED,Breda,NED,Twente,1,0,0.994842171669,1.78918886185,118.840423584,11.831571579,1473.078125,1738.64916992,0.971385836601,0.906394004822,,22.0,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,1,0.994842171669,0,1.78918886185,44,Bob Maaskant,1975-07-01,1977-06-30
2012-02-04,NED,NED,Vitesse,NED,Breda,1,0,1.6433069706,0.994818329811,111.884521484,4.80613231659,1469.99633789,1445.22509766,0.995524585247,1.07130253315,,,Saturday,uit,uit,uit,0,0.994818329811,1,1.6433069706,19,John Karelse,2011-07-01,2012-10-23
1967-09-10,NED,NED,Breda,NED,Feyenoord,0,3,0.981557309628,2.26721143723,83.3659973145,-5.70178174973,1348.20300293,1630.65087891,0.940549612045,1.02117073536,,84.0,Sunday,pre_avondje,sunday,beatrix_straat,0,0.981557309628,3,2.26721143723,49,Bob Janse,1966-07-01,1968-04-09
1974-05-12,NED,NED,Breda,NED,Feyenoord,1,0,0.665243625641,3.07989144325,112.472267151,15.8755865097,1390.95397949,1858.54846191,1.06547570229,1.08351373672,,4.0,Sunday,pre_avondje,sunday,beatrix_straat,1,0.665243625641,0,3.07989144325,46,Henk Wullems,1973-05-02,1974-11-28
2024-09-22,NED,NED,Feyenoord,NED,Breda,2,0,3.11698579788,0.586870014668,55.9969215393,1.11075294018,1723.1126709,1314.12121582,1.10373783112,1.011292696,46.0,,Sunday,uit,uit,uit,0,0.586870014668,2,3.11698579788,0,Carl Hoefkens,2024-07-01,2028-12-31
1981-04-05,NED,NED,Willem II,NED,Breda,2,2,1.70735907555,0.995546936989,116.142539978,-3.18918943405,1496.09106445,1497.42590332,1.10392916203,1.02893269062,,,Sunday,uit,uit,uit,2,0.995546936989,2,1.70735907555,42,Jo Jansen,1979-01-22,1983-06-30
1983-01-22,NED,NED,Breda,NED,Sittard,2,0,1.48282623291,1.02013862133,103.287353516,8.7496213913,1403.29492188,1432.46813965,1.04382646084,0.970782876015,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,2,1.48282623291,0,1.02013862133,42,Jo Jansen,1979-01-22,1983-06-30
1970-12-20,NED,NED,Nijmegen,NED,Breda,1,1,1.53595805168,0.838477253914,106.069900513,-3.64820837975,1464.67492676,1437.87304688,0.81919336319,1.06373035908,,,Sunday,uit,uit,uit,1,0.838477253914,1,1.53595805168,48,Leo Canjels,1968-04-09,1971-06-30
2005-08-19,NED,NED,Breda,NED,Willem II,1,0,1.55157148838,1.29270100594,77.4568405151,7.17451620102,1456.27478027,1506.82702637,1.10573506355,1.09106981754,,,Friday,weekday_rat,weekday,rat_verlegh,1,1.55157148838,0,1.29270100594,25,Mark Schenning,2005-07-01,2006-06-30
2012-01-28,NED,NED,Breda,NED,De Graafschap,1,1,1.86646962166,0.888026595116,107.645256042,-5.18011140823,1450.40527344,1358.75524902,1.07745230198,0.966138541698,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,1,1.86646962166,1,0.888026595116,19,John Karelse,2011-07-01,2012-10-23
1996-11-03,NED,NED,Utrecht,NED,Breda,3,1,1.34214496613,1.3006207943,74.9184036255,11.4535083771,1451.08642578,1535.05456543,0.992535054684,1.10446715355,,,Sunday,uit,uit,uit,1,1.3006207943,3,1.34214496613,31,Wim Rijsbergen,1995-07-01,1997-06-30
2006-12-16,NED,NED,Sparta Rotterdam,NED,Breda,0,3,1.496301651,1.05727148056,87.2417526245,-17.2313556671,1422.21728516,1431.12011719,0.998430550098,1.08493196964,,,Saturday,uit,uit,uit,3,1.05727148056,0,1.496301651,22,Ernie Brandts,2006-07-01,2008-06-30
1971-05-31,NED,NED,Breda,NED,Nijmegen,1,1,1.34803593159,0.95404535532,112.621803284,-1.71127974987,1455.37780762,1507.95288086,1.07315278053,0.831056714058,,,Monday,pre_avondje,sunday,beatrix_straat,1,1.34803593159,1,0.95404535532,48,Leo Canjels,1968-04-09,1971-06-30
2014-09-19,NED,NED,Willem II,NED,Breda,2,1,1.25628185272,1.26387345791,86.3297042847,8.18461418152,1298.57189941,1391.94543457,0.992929399014,1.010232687,,,Friday,uit,uit,uit,1,1.26387345791,2,1.25628185272,17,Nebojsa Gudelj,2012-11-21,2014-10-13
2010-03-13,NED,NED,Breda,NED,Groningen,0,3,1.52999198437,1.14431452751,88.280708313,-17.0148925781,1478.73913574,1498.9786377,1.10855686665,1.06278336048,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,0,1.52999198437,3,1.14431452751,21,Robert Maaskant,2008-07-01,2010-08-20
2011-02-05,NED,NED,Venlo,NED,Breda,3,0,1.23526883125,1.62776017189,99.0156097412,17.447763443,1319.03820801,1501.92919922,1.0900554657,1.07924890518,,,Saturday,uit,uit,uit,0,1.62776017189,3,1.23526883125,20,Gert Aandewiel,2010-08-21,2011-06-30
1964-05-10,NED,NED,Heracles,NED,Breda,0,3,1.75709700584,1.83297157288,74.6564559937,-11.5838184357,1297.48352051,1397.60253906,1.10178017616,1.05784463882,,,Sunday,uit,uit,uit,3,1.83297157288,0,1.75709700584,50,Siem Plooijer,1961-07-01,1966-06-30
1967-12-03,NED,NED,Sittard,NED,Breda,1,1,1.60559022427,1.02843356133,90.3410949707,-2.50407099724,1317.18017578,1318.63085938,1.05947780609,0.896782040596,,,Sunday,uit,uit,uit,1,1.02843356133,1,1.60559022427,49,Bob Janse,1966-07-01,1968-04-09
1964-05-03,NED,NED,Groningen,NED,Breda,1,0,1.72969198227,1.29982221127,71.7742996216,6.21356105804,1375.75134277,1391.2902832,0.950367748737,1.06779575348,,,Sunday,uit,uit,uit,0,1.29982221127,1,1.72969198227,50,Siem Plooijer,1961-07-01,1966-06-30
1971-10-03,NED,NED,Den Haag,NED,Breda,2,1,2.48635935783,0.757875144482,111.348869324,1.95170140266,1669.46691895,1475.046875,0.933306932449,1.04706645012,54.0,,Sunday,uit,uit,uit,1,0.757875144482,2,2.48635935783,47,Ben Peeters,1971-07-01,1973-05-01
1964-09-13,NED,NED,Breda,NED,Sittardia,2,2,2.40841150284,1.05412340164,70.8746185303,-5.47809886932,1380.17370605,1237.28979492,1.0690921545,1.00802659988,,,Sunday,pre_avondje,sunday,beatrix_straat,2,2.40841150284,2,1.05412340164,50,Siem Plooijer,1961-07-01,1966-06-30
1998-12-16,NED,NED,Breda,NED,Cambuur,2,3,1.65477347374,0.902619361877,93.1220321655,-11.637181282,1429.05383301,1385.7130127,1.03613984585,0.983291327953,,,Wednesday,weekday_rat,weekday,rat_verlegh,2,1.65477347374,3,0.902619361877,29,Ronald Spelbos,1998-10-13,1999-03-22
1995-05-07,NED,NED,Nijmegen,NED,Breda,0,1,1.54163908958,1.32099974155,87.663772583,-8.41265869141,1410.07568359,1471.97790527,1.06728804111,1.17280721664,,,Sunday,uit,uit,uit,1,1.32099974155,0,1.54163908958,32,Ronald Spelbos,1993-01-01,1995-06-30
2011-03-13,NED,NED,Feyenoord,NED,Breda,2,1,1.74479806423,0.99936413765,100.850196838,4.45473718643,1544.68566895,1492.88989258,1.03566455841,1.08836352825,,,Sunday,uit,uit,uit,1,0.99936413765,2,1.74479806423,20,Gert Aandewiel,2010-08-21,2011-06-30
1963-11-10,NED,NED,Breda,NED,Sittard,4,2,2.11341118813,1.18685305119,70.6066665649,5.79354953766,1418.85314941,1335.62280273,1.04778635502,1.01163852215,,,Sunday,pre_avondje,sunday,beatrix_straat,4,2.11341118813,2,1.18685305119,50,Siem Plooijer,1961-07-01,1966-06-30
2008-11-07,NED,NED,De Graafschap,NED,Breda,0,2,0.928629517555,1.79629504681,86.1471176147,-5.62725925446,1291.84265137,1548.87023926,0.961525321007,1.03237056732,,,Friday,uit,uit,uit,2,1.79629504681,0,0.928629517555,21,Robert Maaskant,2008-07-01,2010-08-20
1967-02-26,NED,NED,Breda,NED,Telstar,0,2,1.81348216534,0.984524250031,85.4219207764,-16.0441493988,1355.37731934,1303.0871582,0.957948863506,0.992906451225,,,Sunday,pre_avondje,sunday,beatrix_straat,0,1.81348216534,2,0.984524250031,49,Bob Janse,1966-07-01,1968-04-09
